CustomerID,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Tenure_Group,Revenue_Segment
0536-ESJEP,California,Rough And Ready,95975,Male,No,Yes,No,54,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.55,4191.45,No,0,59,4544,Not Churned,2+ Years,Medium
4654-GGUII,California,Smartville,95977,Female,No,No,No,18,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,40.2,711.95,No,0,48,4624,Not Churned,1-2 Years,Low
6478-HRRCZ,California,Stirling City,95978,Male,No,Yes,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,No,0,61,5870,Not Churned,2+ Years,Medium
8510-BBWMU,California,Stonyford,95979,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.75,806.95,No,0,39,5678,Not Churned,2+ Years,Low
6857-TKDJV,California,Strawberry Valley,95981,Male,No,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1620.45,No,0,62,4444,Not Churned,2+ Years,Low
2360-RDGRO,California,Sutter,95982,Male,No,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,No,0,70,5089,Not Churned,2+ Years,High
0584-BJQGZ,California,Taylorsville,95983,Female,No,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.35,1837.9,No,0,63,4855,Not Churned,2+ Years,Medium
1360-XFJMR,California,Washington,95986,Female,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),109.7,7344.45,No,0,24,4017,Not Churned,2+ Years,High
5730-RIITO,California,Willows,95988,Female,Yes,No,No,43,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.45,1500.25,No,0,79,4757,Not Churned,2+ Years,Low
9058-MJLZC,California,Yuba City,95991,Female,No,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,2283.15,No,0,42,3667,Not Churned,1-2 Years,High
0902-XKXPN,California,Redding,96001,Male,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1376.5,No,0,78,5463,Not Churned,2+ Years,Low
5177-RVZNU,California,Redding,96002,Female,No,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,No,0,43,4186,Not Churned,2+ Years,Low
0056-EPFBG,California,Redding,96003,Male,No,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.4,825.4,No,0,29,3899,Not Churned,1-2 Years,Low
8993-IZEUX,California,Adin,96006,Male,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,No,0,20,4320,Not Churned,6-12 Months,Medium
8190-ZTQFB,California,Bieber,96009,Male,No,No,No,41,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,No,0,59,5622,Not Churned,2+ Years,Medium
0931-MHTEM,California,Big Bar,96010,Female,No,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05,5299.65,No,0,69,4478,Not Churned,2+ Years,High
7515-LODFU,California,Burney,96013,Male,Yes,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1356.3,No,0,21,4042,Not Churned,2+ Years,Low
0440-UEDAI,California,Callahan,96014,Female,No,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),94.45,5042.75,No,0,64,5452,Not Churned,2+ Years,High
1337-BOZWO,California,Canby,96015,Male,No,Yes,Yes,18,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),46.4,812.4,No,0,35,4003,Not Churned,1-2 Years,Low
0868-VJRDR,California,Cassel,96016,Male,No,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,No,0,36,4337,Not Churned,2+ Years,High
6344-SFJVH,California,Shasta Lake,96019,Female,No,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,No,0,20,5942,Not Churned,1-2 Years,Low
3950-VPYJB,California,Chester,96020,Male,No,Yes,Yes,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,59.6,3509.4,No,0,28,4778,Not Churned,2+ Years,Medium
8041-TMEID,California,Corning,96021,Male,Yes,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,No,0,49,6453,Not Churned,2+ Years,High
7321-ZNSLA,California,Cottonwood,96022,Male,No,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,No,0,27,2898,Not Churned,1-2 Years,Low
6941-KXRRV,California,Dorris,96023,Female,Yes,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.95,2789.7,No,0,49,4815,Not Churned,2+ Years,Medium
8727-JQFHV,California,Dunsmuir,96025,Male,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1123.15,No,0,68,4937,Not Churned,2+ Years,Low
9475-NNDGC,California,Etna,96027,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.15,7953.25,No,0,75,4068,Not Churned,2+ Years,High
1355-KUSBG,California,Fall River Mills,96028,Female,No,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.8,349.8,No,0,51,4785,Not Churned,6-12 Months,Low
3688-FTHLT,California,Flournoy,96029,Female,No,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.05,1067.05,No,0,73,3214,Not Churned,1-2 Years,Medium
0899-LIIBW,California,Forks Of Salmon,96031,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,No,0,76,5891,Not Churned,2+ Years,High
1384-RCUXW,California,French Gulch,96033,Male,No,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.55,1248.9,No,0,24,5183,Not Churned,1-2 Years,Medium
5825-XJOCM,California,Gazelle,96034,Male,No,No,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),64.4,3035.35,No,0,45,2545,Not Churned,2+ Years,Medium
6848-YLDFR,California,Gerber,96035,Male,No,Yes,Yes,58,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),75.2,4300.8,No,0,46,4559,Not Churned,2+ Years,Medium
8125-QPFJD,California,Greenview,96037,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.9,6065.3,No,0,65,4447,Not Churned,2+ Years,High
2320-YKQBO,California,Grenada,96038,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,144.95,No,0,57,4764,Not Churned,6-12 Months,Low
4973-RLZVI,California,Hornbrook,96044,Female,No,No,No,30,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),74.65,2308.6,No,0,59,5616,Not Churned,2+ Years,Medium
7869-ZYDST,California,Hyampom,96046,Male,No,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),59.05,1882.8,No,0,59,5841,Not Churned,2+ Years,Medium
4501-UYKBC,California,Igo,96047,Female,Yes,No,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,No,0,30,3856,Not Churned,2+ Years,Medium
1215-EXRMO,California,Junction City,96048,Male,No,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,1067.65,No,0,78,4745,Not Churned,2+ Years,Low
2305-MRGLV,California,Klamath River,96050,Male,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.55,2065.4,No,0,71,2085,Not Churned,2+ Years,Medium
8404-VIOMB,California,Lakehead,96051,Female,No,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.5,4136.4,No,0,57,4165,Not Churned,2+ Years,Medium
2359-KLTEK,California,Lookout,96054,Female,No,Yes,Yes,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.9,3848,No,0,53,3539,Not Churned,2+ Years,High
5304-EFJLP,California,Los Molinos,96055,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.65,8022.85,No,0,36,4406,Not Churned,2+ Years,High
2673-ZALNP,California,Mcarthur,96056,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,173.15,No,0,46,2750,Not Churned,6-12 Months,Low
9184-GALIL,California,Mccloud,96057,Female,No,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,781.25,No,0,43,5587,Not Churned,2+ Years,Low
4393-RYCRE,California,Macdoel,96058,Male,No,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.05,4510.8,No,0,60,4588,Not Churned,2+ Years,High
9746-MDMBK,California,Manton,96059,Male,No,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),113.45,5317.8,No,0,35,3729,Not Churned,2+ Years,High
3162-ZJZFU,California,Mill Creek,96061,Male,No,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.55,4779.45,No,0,27,4700,Not Churned,2+ Years,High
8404-GFGCZ,California,Millville,96062,Male,No,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.6,250.1,No,0,44,4552,Not Churned,0-6 Months,Medium
8875-AKBYH,California,Mineral,96063,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,1745.2,No,0,70,4915,Not Churned,1-2 Years,High
0533-UCAAU,California,Montgomery Creek,96065,Male,Yes,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),71.1,4140.1,No,0,40,5462,Not Churned,2+ Years,Medium
1394-SUIUH,California,Mount Shasta,96067,Female,Yes,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,No,0,45,2672,Not Churned,2+ Years,High
3521-MNKLV,California,Nubieber,96068,Male,No,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.7,1167.8,No,0,48,5832,Not Churned,1-2 Years,Low
2533-TIBIX,California,Oak Run,96069,Male,No,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,No,0,78,5825,Not Churned,1-2 Years,Low
5092-STPKP,California,Platina,96076,Female,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),56.35,1381.2,No,0,42,5128,Not Churned,1-2 Years,Medium
0114-PEGZZ,California,Round Mountain,96084,Female,No,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,No,0,33,4800,Not Churned,2+ Years,High
3359-DSRKA,California,Scott Bar,96085,Female,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,No,0,46,6440,Not Churned,2+ Years,Low
8639-NHQEI,California,Seiad Valley,96086,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,6954.15,No,0,30,4213,Not Churned,2+ Years,High
7161-DFHUF,California,Shasta,96087,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,1672.1,No,0,77,6166,Not Churned,2+ Years,Low
3720-DBRWL,California,Tehama,96090,Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,4307.1,No,0,53,5703,Not Churned,2+ Years,Medium
8565-WUXZU,California,Vina,96092,Male,Yes,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,6141.65,No,0,54,4240,Not Churned,2+ Years,High
4994-OBRSZ,California,Weed,96094,Male,No,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,No,0,33,2045,Not Churned,1-2 Years,Medium
0562-FGDCR,California,Whitmore,96096,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,5430.65,No,0,25,4703,Not Churned,2+ Years,Medium
2436-QBZFP,California,Yreka,96097,Female,No,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,849.9,No,0,25,3288,Not Churned,1-2 Years,Low
3420-YJLQT,California,Alturas,96101,Female,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,151.75,No,0,24,5965,Not Churned,0-6 Months,Medium
6040-CGACY,California,Blairsden Graeagle,96103,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,No,0,35,3195,Not Churned,1-2 Years,Low
6582-PLFUU,California,Cedarville,96104,Male,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,No,0,40,5974,Not Churned,2+ Years,Low
8242-PDSGJ,California,Chilcoot,96105,Male,No,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,2692.75,No,0,60,5840,Not Churned,2+ Years,Low
0264-CNITK,California,Clio,96106,Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,1389.6,No,0,23,5043,Not Churned,2+ Years,Low
0089-IIQKO,California,Coleville,96107,Female,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,No,0,43,4447,Not Churned,2+ Years,High
7839-NUIAA,California,Davis Creek,96108,Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,3641.5,No,0,53,5381,Not Churned,2+ Years,Medium
6075-QMNRR,California,Doyle,96109,Female,No,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,2535.55,No,0,26,6334,Not Churned,2+ Years,Low
5966-EMAZU,California,Fort Bidwell,96112,Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,6880.85,No,0,22,4576,Not Churned,2+ Years,High
0440-EKDCF,California,Herlong,96113,Male,No,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,3753.2,No,0,80,4404,Not Churned,2+ Years,Medium
4774-HHGGS,California,Janesville,96114,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,No,0,28,2347,Not Churned,2+ Years,Low
2055-BFOCC,California,Likely,96116,Male,Yes,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5329.55,No,0,42,5688,Not Churned,2+ Years,High
8180-AKMJV,California,Litchfield,96117,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,No,0,45,5825,Not Churned,0-6 Months,Low
4298-OYIFC,California,Loyalton,96118,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,1539.8,No,0,53,5640,Not Churned,1-2 Years,High
5566-SOEZD,California,Madeline,96119,Male,No,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,2209.75,No,0,31,5856,Not Churned,2+ Years,Medium
9842-EFSYY,California,Markleeville,96120,Female,No,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,No,0,26,2421,Not Churned,0-6 Months,Medium
2272-WUSPA,California,Milford,96121,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,No,0,34,4848,Not Churned,2+ Years,High
4584-LBNMK,California,Portola,96122,Male,Yes,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,1174.35,No,0,61,5644,Not Churned,2+ Years,Low
3898-GUYTS,California,Ravendale,96123,Female,Yes,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4385.05,No,0,34,4735,Not Churned,2+ Years,High
0930-EHUZA,California,Calpine,96124,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,2606.35,No,0,38,4771,Not Churned,2+ Years,Medium
9975-SKRNR,California,Sierraville,96126,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,18.9,No,0,69,4480,Not Churned,0-6 Months,Low
3703-KBKZP,California,Standish,96128,Male,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,1261.35,No,0,47,5111,Not Churned,1-2 Years,Medium
4973-MGTON,California,Topaz,96133,Female,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5969.3,No,0,21,5619,Not Churned,2+ Years,High
3682-YEUWS,California,Tulelake,96134,Male,No,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.4,253.9,No,0,54,4458,Not Churned,6-12 Months,Low
1223-UNPKS,California,Wendel,96136,Male,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,400,No,0,24,4328,Not Churned,1-2 Years,Low
3446-QDSZF,California,Homewood,96141,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35,No,0,66,2328,Not Churned,0-6 Months,Medium
5117-IFGPS,California,Tahoe City,96145,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,No,0,67,2217,Not Churned,2+ Years,High
7379-FNIUJ,California,Olympic Valley,96146,Male,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5,No,0,23,4855,Not Churned,0-6 Months,High
1627-AFWVJ,California,Tahoe Vista,96148,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,554.25,No,0,35,2265,Not Churned,2+ Years,Low
4486-EFAEB,California,Los Angeles,90002,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,251.65,No,0,54,2486,Not Churned,1-2 Years,Low
0060-FUALY,California,Los Angeles,90003,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,0,26,5238,Not Churned,2+ Years,High
6954-OOYZZ,California,Los Angeles,90006,Male,No,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,No,0,44,2935,Not Churned,1-2 Years,Low
7088-FBAWU,California,Los Angeles,90007,Female,No,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,No,0,22,4451,Not Churned,1-2 Years,Medium
8313-AFGBW,California,Los Angeles,90008,Male,No,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,No,0,51,4795,Not Churned,2+ Years,Medium
